362	3	487
362	2	552
363	2	661
363	2	531
363	3	466
363	2	577
363	3	528
363	3	632
363	3	635
363	3	572
364	3	568
364	2	577
364	1	448
364	2	552
364	2	467
364	3	494
365	3	512
365	3	231
366	1	448
366	2	577
366	2	552
366	2	675
366	2	661
366	3	494
366	3	231
367	1	448
367	1	665
367	1	499
367	1	579
367	1	685
367	2	544
367	2	661
368	3	617
368	2	469
368	3	632
368	2	577
368	1	448
368	3	468
368	3	471
369	3	659
369	3	494
369	2	661
369	2	487
369	2	599
369	3	642
369	3	458
369	1	448
369	3	512
369	3	537
370	1	448
370	2	577
370	2	661
370	1	665
370	2	552
370	3	659
370	3	231
371	3	494
371	2	661
371	3	512
371	3	458
371	2	577
371	2	615
371	2	467
371	2	531
372	1	448
372	1	665
372	1	499
372	2	661
372	1	658
372	2	220
373	3	494
373	2	552
373	2	577
373	3	512
373	3	635
373	3	631
373	2	467
374	2	531
374	2	552
374	3	570
374	2	454
374	3	487
374	1	448
375	1	448
375	3	555
375	2	454
375	2	552
375	3	512
375	1	658
375	3	231
376	1	448
376	2	552
376	2	577
376	2	615
376	2	661
376	2	531
377	1	448
377	3	555
377	3	576
377	3	659
377	2	507
377	3	456
377	2	577
378	1	448
378	2	577
378	2	633
378	3	231
379	1	448
379	3	458
379	3	632
379	3	512
379	2	552
379	2	454
379	2	661
379	2	544
380	3	689
380	3	469
380	2	454
380	2	661
380	3	681
380	3	487
380	2	531
380	3	635
380	2	552
382	1	448
382	1	665
382	3	512
382	3	598
382	3	494
382	1	579
382	1	685
382	2	577
382	1	629
383	3	572
383	2	661
383	2	598
383	2	487
383	3	519
383	3	494
383	3	220
384	1	448
384	1	685
384	1	665
384	3	568
384	2	487
384	3	512
384	3	448
384	2	615
385	1	448
385	2	604
385	2	639
385	2	636
385	2	220
386	1	448
386	3	494
386	2	487
386	3	568
386	2	552
386	2	577
387	3	632
387	3	512
387	2	577
387	2	675
387	3	471
387	2	599
387	3	497
388	1	448
388	2	552
388	2	577
388	2	454
388	2	547
388	2	661
389	1	448
389	3	512
389	2	577
389	2	552
389	2	487
389	2	544
390	1	448
390	3	512
390	3	570
390	2	577
390	2	634
390	2	469
391	2	577
391	3	683
391	3	632
391	3	557
391	3	642
392	2	552
392	2	577
392	3	570
392	2	649
393	2	469
393	2	675
393	2	552
393	3	464
393	2	544
393	2	577
394	1	448
394	1	665
394	1	685
394	1	579
394	1	499
394	1	629
394	2	531
394	2	552
395	1	448
395	2	544
395	3	231
396	2	577
396	3	549
396	3	458
396	2	507
396	3	231
397	2	661
397	1	448
397	2	577
397	2	552
397	3	458
397	2	487
397	3	632
398	3	512
398	1	448
398	2	487
398	3	659
398	3	602
398	3	648
398	2	658
398	3	448
398	2	454
399	3	458
399	3	642
399	2	577
399	3	512
399	3	632
399	3	231
400	1	448
400	2	577
400	3	555
400	2	661
400	3	231
401	1	448
401	3	231
402	2	577
402	2	552
402	3	494
402	2	544
402	1	448
402	2	531
403	2	454
403	2	569
403	2	689
403	3	458
403	2	552
403	3	576
403	1	448
403	2	661
404	3	636
404	3	541
404	3	512
404	2	633
404	3	240
405	3	231
406	3	512
406	2	577
406	3	659
406	2	381
407	2	577
407	2	552
407	3	494
407	2	547
407	2	531
407	2	615
408	3	512
408	1	448
408	3	466
408	2	577
408	3	692
408	2	456
408	3	555
409	2	577
409	3	642
409	2	507
409	2	675
409	2	454
409	3	644
409	2	552
410	2	454
410	2	598
410	3	494
410	3	651
410	2	456
410	3	632
410	2	539
411	1	448
411	2	220
412	2	531
412	3	617
412	2	456
412	3	231
413	3	231
414	2	577
414	2	487
414	2	661
414	2	454
414	3	458
414	3	512
414	3	231
415	2	577
415	2	552
415	3	657
415	3	458
415	3	494
415	3	632
415	3	231
416	1	448
416	3	481
416	3	466
416	3	455
416	3	448
416	2	615
416	2	577
417	2	630
417	1	448
417	2	639
417	2	452
417	2	609
417	2	675
417	2	542
418	2	577
418	2	454
418	1	448
418	3	458
418	3	494
418	3	231
419	3	494
419	3	466
419	3	458
419	2	552
419	2	454
419	3	231
420	2	487
420	2	552
420	3	458
420	3	512
420	3	231
421	2	552
421	2	544
421	2	220
422	2	577
422	3	458
422	3	557
422	3	657
422	3	676
423	1	448
423	2	454
423	2	661
423	2	487
423	3	557
423	2	531
424	1	448
424	1	658
424	2	633
424	3	634
424	3	466
424	3	474
424	3	494
424	3	512
424	2	615
425	1	448
425	2	577
425	2	576
425	3	640
425	3	481
425	2	634
425	3	689
425	3	633
425	2	496
426	2	456
426	2	615
426	3	512
426	2	496
426	2	552
427	1	448
427	3	231
428	2	552
428	2	544
428	2	577
428	3	231
429	3	555
429	3	512
429	2	577
429	3	576
429	2	487
429	2	661
429	3	659
429	3	455
430	3	494
430	2	552
430	2	577
430	3	549
430	3	689
430	2	454
430	2	615
431	1	448
431	2	577
431	3	494
431	2	552
431	3	528
431	3	635
431	3	544
432	1	448
432	3	458
432	2	577
432	2	547
432	3	531
432	2	552
433	1	448
433	3	512
433	2	454
433	2	448
433	2	577
433	3	507
433	2	569
433	3	481
433	3	640
434	1	448
434	2	552
434	2	544
434	2	598
434	2	661
434	3	231
435	1	448
435	2	577
435	2	544
435	2	531
435	2	552
435	2	633
436	3	458
436	3	494
436	1	448
436	3	512
436	2	531
436	2	467
436	2	675
436	3	648
436	3	555
436	2	619
437	1	448
437	2	454
437	2	577
437	3	544
437	2	675
437	2	531
437	2	544
438	1	448
438	1	665
438	1	685
438	1	499
438	1	579
438	2	577
438	2	544
439	1	448
439	2	490
439	2	483
439	2	544
439	2	456
439	3	512
440	2	552
440	1	448
440	2	531
440	3	494
440	2	615
440	3	570
441	1	448
441	1	665
441	2	577
441	2	454
441	2	544
441	1	499
442	2	661
442	3	692
442	2	615
442	3	635
442	3	504
442	3	540
442	3	549
442	3	602
443	1	448
443	2	577
443	2	552
443	2	454
443	2	531
443	3	231
444	1	448
444	2	577
444	2	661
444	2	531
444	3	632
444	2	454
444	3	512
444	3	642
444	3	659
445	1	448
445	3	458
445	3	632
445	3	633
445	3	557
445	3	487
446	2	531
446	3	494
446	1	448
446	2	539
446	2	577
446	3	659
446	3	584
446	2	552
447	3	632
447	2	487
447	2	615
447	3	689
447	2	456
447	2	552
290	1	448
290	2	577
290	2	552
290	3	494
290	3	458
290	2	661
290	3	633
449	1	448
449	3	487
449	2	544
449	3	494
449	3	557
220	1	448
220	3	512
220	2	454
220	3	481
220	2	577
220	3	240
381	1	448
381	2	507
381	3	602
381	3	642
381	3	568
381	2	661
381	3	617
381	3	458
240	1	448
240	3	512
240	3	231
2	1	591
2	1	511
2	1	665
2	1	290
231	1	448
231	3	555
231	3	575
231	2	577
231	3	633
231	2	661
231	3	487
231	3	523
281	2	661
281	3	531
281	2	467
281	2	651
281	3	512
281	3	458
281	3	632
281	2	615
281	2	688
529	2	577
529	2	496
529	2	661
529	3	487
529	3	458
529	2	615
529	2	469
453	1	448
453	2	577
453	2	675
453	3	512
453	1	665
453	3	458
453	2	615
453	2	552
457	2	454
457	2	577
457	2	599
457	3	494
457	2	487
457	2	661
457	2	552
491	1	448
491	1	665
491	1	685
491	1	499
491	1	579
491	1	629
491	1	516
491	3	231
595	2	519
595	2	602
595	2	231
525	3	458
525	2	651
525	2	487
525	3	581
525	3	494
525	3	512
525	3	598
525	2	577
614	2	577
614	3	512
614	3	527
614	3	231
616	2	552
616	2	598
616	2	577
616	3	494
616	3	576
616	2	548
527	3	231
467	2	661
467	2	487
467	2	552
467	3	231
654	2	577
654	2	552
654	3	231
459	1	448
459	2	661
459	3	512
459	1	629
459	1	665
459	2	454
459	2	525
459	2	577
459	2	599
484	1	448
484	3	502
484	3	488
484	3	497
484	3	676
484	2	467
484	3	578
484	3	642
484	3	231
